Index,DS,LKMM Prod (ns),User Cons (ns),User Prod (ns),LKMM Cons (ns),E2E (ns),Tput (Mop/s),Relay %
7449,KCOV Buffer,118,85,85,39,327,3.06,100
7450,KCOV Buffer,146,88,85,41,360,2.78,100
7451,KCOV Buffer,111,78,101,40,330,3.03,100
7452,KCOV Buffer,100,87,88,40,315,3.17,100
7453,KCOV Buffer,87,76,97,41,301,3.32,100
7454,KCOV Buffer,155,87,113,34,389,2.57,100
7455,KCOV Buffer,128,83,81,40,332,3.01,100
7456,KCOV Buffer,123,81,75,41,320,3.12,100
7457,KCOV Buffer,85,82,98,42,307,3.26,100
7458,KCOV Buffer,86,87,104,39,316,3.16,100
7459,KCOV Buffer,88,82,76,40,286,3.50,100
7460,KCOV Buffer,98,84,107,33,322,3.11,100
7461,KCOV Buffer,92,76,109,40,317,3.15,100
7462,KCOV Buffer,82,81,99,39,301,3.32,100
7463,KCOV Buffer,98,78,84,37,297,3.37,100
7464,KCOV Buffer,149,87,92,39,367,2.72,100
7465,KCOV Buffer,105,79,81,40,305,3.28,100
7466,KCOV Buffer,96,89,101,41,327,3.06,100
7467,KCOV Buffer,105,85,102,40,332,3.01,100
7468,KCOV Buffer,107,82,85,40,314,3.18,100
7469,KCOV Buffer,102,87,83,33,305,3.28,100
7470,KCOV Buffer,97,81,108,41,327,3.06,100
7471,KCOV Buffer,105,78,85,41,309,3.24,100
7472,KCOV Buffer,167,82,106,53,408,2.45,100
7473,KCOV Buffer,98,82,98,42,320,3.12,100
7474,KCOV Buffer,129,84,92,40,345,2.90,100
7475,KCOV Buffer,96,78,73,40,287,3.48,100
7476,KCOV Buffer,92,84,87,46,309,3.24,100
7477,KCOV Buffer,126,88,74,40,328,3.05,100
7478,KCOV Buffer,136,81,87,39,343,2.92,100
7479,KCOV Buffer,141,85,80,40,346,2.89,100
7480,KCOV Buffer,112,85,132,39,368,2.72,100
7481,KCOV Buffer,89,79,88,40,296,3.38,100
7482,KCOV Buffer,129,79,94,42,344,2.91,100
7483,KCOV Buffer,120,85,95,40,340,2.94,100
7484,KCOV Buffer,92,81,92,41,306,3.27,100
7485,KCOV Buffer,90,99,79,40,308,3.25,100
7486,KCOV Buffer,125,82,77,33,317,3.15,100
7487,KCOV Buffer,119,91,133,34,377,2.65,100
7488,KCOV Buffer,88,85,94,37,304,3.29,100
7489,KCOV Buffer,86,101,103,41,331,3.02,100
7490,KCOV Buffer,90,89,87,42,308,3.25,100
7491,KCOV Buffer,85,89,99,40,313,3.19,100
7492,KCOV Buffer,91,88,92,58,329,3.04,100
7493,KCOV Buffer,87,81,88,41,297,3.37,100
7494,KCOV Buffer,92,84,93,42,311,3.22,100
7495,KCOV Buffer,84,81,110,58,333,3.00,100
7496,KCOV Buffer,84,88,83,41,296,3.38,100
7497,KCOV Buffer,114,84,109,40,347,2.88,100
7498,KCOV Buffer,127,83,103,40,353,2.83,100
7499,KCOV Buffer,102,78,88,33,301,3.32,100
7500,KCOV Buffer,138,81,82,39,340,2.94,100
7501,KCOV Buffer,118,83,99,43,343,2.92,100
7502,KCOV Buffer,129,87,115,38,369,2.71,100
7503,KCOV Buffer,102,87,92,39,320,3.12,100
7504,KCOV Buffer,97,88,97,41,323,3.10,100
7505,KCOV Buffer,103,83,129,42,357,2.80,100
7506,KCOV Buffer,92,80,85,40,297,3.37,100
7507,KCOV Buffer,114,80,79,40,313,3.19,100
7508,KCOV Buffer,121,80,100,42,343,2.92,100
7509,KCOV Buffer,96,83,89,39,307,3.26,100
7510,KCOV Buffer,115,77,115,32,339,2.95,100
7511,KCOV Buffer,95,80,90,40,305,3.28,100
7512,KCOV Buffer,138,90,107,40,375,2.67,100
7513,KCOV Buffer,80,104,84,33,301,3.32,100
7514,KCOV Buffer,132,83,93,40,348,2.87,100
7515,KCOV Buffer,83,86,81,32,282,3.55,100
7516,KCOV Buffer,85,88,98,33,304,3.29,100
7517,KCOV Buffer,95,88,87,42,312,3.21,100
7518,KCOV Buffer,116,81,110,41,348,2.87,100
7519,KCOV Buffer,89,83,100,39,311,3.22,100
7520,KCOV Buffer,87,87,93,40,307,3.26,100
7521,KCOV Buffer,110,86,101,56,353,2.83,100
7522,KCOV Buffer,109,81,112,43,345,2.90,100
7523,KCOV Buffer,117,86,90,40,333,3.00,100
7524,KCOV Buffer,92,86,86,32,296,3.38,100
7525,KCOV Buffer,140,86,171,39,436,2.29,100
7526,KCOV Buffer,158,87,102,39,386,2.59,100
7527,KCOV Buffer,130,83,91,42,346,2.89,100
7528,KCOV Buffer,123,84,89,40,336,2.98,100
7529,KCOV Buffer,167,98,100,44,409,2.44,100
7530,KCOV Buffer,104,87,80,42,313,3.19,100
7531,KCOV Buffer,123,84,92,40,339,2.95,100
7532,KCOV Buffer,122,85,92,40,339,2.95,100
7533,KCOV Buffer,87,78,98,38,301,3.32,100
7534,KCOV Buffer,125,84,109,41,359,2.79,100
7535,KCOV Buffer,106,79,112,42,339,2.95,100
7536,KCOV Buffer,99,89,94,32,314,3.18,100
7537,KCOV Buffer,96,86,86,35,303,3.30,100
7538,KCOV Buffer,119,84,107,40,350,2.86,100
7539,KCOV Buffer,121,90,84,40,335,2.99,100
7540,KCOV Buffer,77,84,81,33,275,3.64,100
7541,KCOV Buffer,86,96,80,40,302,3.31,100
7542,KCOV Buffer,99,80,101,42,322,3.11,100
7543,KCOV Buffer,78,80,85,40,283,3.53,100
7544,KCOV Buffer,116,81,86,33,316,3.16,100
7545,KCOV Buffer,107,89,93,41,330,3.03,100
7546,KCOV Buffer,113,89,91,40,333,3.00,100
7547,KCOV Buffer,94,88,106,38,326,3.07,100
7548,KCOV Buffer,80,78,89,40,287,3.48,100
7549,KCOV Buffer,106,89,93,40,328,3.05,100
7550,KCOV Buffer,94,76,89,40,299,3.34,100
7551,KCOV Buffer,139,120,88,39,386,2.59,100
7552,KCOV Buffer,90,84,94,42,310,3.23,100
7553,KCOV Buffer,96,80,89,41,306,3.27,100
7554,KCOV Buffer,101,79,88,40,308,3.25,100
7555,KCOV Buffer,98,83,91,40,312,3.21,100
7556,KCOV Buffer,122,89,92,36,339,2.95,100
7557,KCOV Buffer,83,89,104,40,316,3.16,100
7558,KCOV Buffer,93,84,89,41,307,3.26,100
7559,KCOV Buffer,87,82,77,31,277,3.61,100
7560,KCOV Buffer,82,87,86,44,299,3.34,100
7561,KCOV Buffer,94,87,84,40,305,3.28,100
7562,KCOV Buffer,130,87,90,41,348,2.87,100
7563,KCOV Buffer,104,80,91,32,307,3.26,100
7564,KCOV Buffer,99,81,107,39,326,3.07,100
7565,KCOV Buffer,96,86,84,41,307,3.26,100
7566,KCOV Buffer,112,84,111,40,347,2.88,100
7567,KCOV Buffer,101,78,103,32,314,3.18,100
7568,KCOV Buffer,112,81,97,39,329,3.04,100
7569,KCOV Buffer,97,82,106,40,325,3.08,100
7570,KCOV Buffer,103,86,96,42,327,3.06,100
7571,KCOV Buffer,111,81,97,40,329,3.04,100
7572,KCOV Buffer,150,86,76,41,353,2.83,100
7573,KCOV Buffer,113,86,98,31,328,3.05,100
7574,KCOV Buffer,96,86,96,42,320,3.12,100
7575,KCOV Buffer,93,81,92,40,306,3.27,100
7576,KCOV Buffer,108,86,96,43,333,3.00,100
7577,KCOV Buffer,104,77,84,41,306,3.27,100
7578,KCOV Buffer,125,82,91,39,337,2.97,100
7579,KCOV Buffer,109,82,91,42,324,3.09,100
7580,KCOV Buffer,163,84,100,40,387,2.58,100
7581,KCOV Buffer,104,87,88,32,311,3.22,100
7582,KCOV Buffer,104,81,92,40,317,3.15,100
7583,KCOV Buffer,92,88,89,31,300,3.33,100
7584,KCOV Buffer,93,81,84,40,298,3.36,100
7585,KCOV Buffer,121,86,90,32,329,3.04,100
7586,KCOV Buffer,98,97,84,41,320,3.12,100
7587,KCOV Buffer,115,82,84,33,314,3.18,100
7588,KCOV Buffer,114,85,89,42,330,3.03,100
7589,KCOV Buffer,85,79,86,39,289,3.46,100
7590,KCOV Buffer,87,78,81,39,285,3.51,100
7591,KCOV Buffer,94,82,97,41,314,3.18,100
7592,KCOV Buffer,102,88,74,41,305,3.28,100
7593,KCOV Buffer,79,90,85,40,294,3.40,100
7594,KCOV Buffer,100,82,83,42,307,3.26,100
7595,KCOV Buffer,112,78,80,33,303,3.30,100
7596,KCOV Buffer,142,95,86,38,361,2.77,100
7597,KCOV Buffer,122,89,89,43,343,2.92,100
7598,KCOV Buffer,85,95,95,41,316,3.16,100
7599,KCOV Buffer,87,76,97,40,300,3.33,100
7600,KCOV Buffer,119,84,111,42,356,2.81,100
7601,KCOV Buffer,108,89,84,41,322,3.11,100
7602,KCOV Buffer,130,80,89,41,340,2.94,100
7603,KCOV Buffer,132,85,80,40,337,2.97,100
7604,KCOV Buffer,175,82,77,40,374,2.67,100
7605,KCOV Buffer,83,77,92,38,290,3.45,100
7606,KCOV Buffer,127,79,79,42,327,3.06,100
7607,KCOV Buffer,101,77,100,34,312,3.21,100
7608,KCOV Buffer,115,74,82,41,312,3.21,100
7609,KCOV Buffer,137,86,90,42,355,2.82,100
7610,KCOV Buffer,154,83,85,41,363,2.75,100
7611,KCOV Buffer,100,84,95,40,319,3.13,100
7612,KCOV Buffer,135,87,97,33,352,2.84,100
7613,KCOV Buffer,87,90,84,40,301,3.32,100
7614,KCOV Buffer,140,89,89,42,360,2.78,100
7615,KCOV Buffer,121,87,79,40,327,3.06,100
7616,KCOV Buffer,84,89,96,42,311,3.22,100
7617,KCOV Buffer,113,84,84,40,321,3.12,100
7618,KCOV Buffer,133,76,102,41,352,2.84,100
7619,KCOV Buffer,89,81,111,41,322,3.11,100
7620,KCOV Buffer,111,84,98,43,336,2.98,100
7621,KCOV Buffer,126,82,92,31,331,3.02,100
7622,KCOV Buffer,109,88,89,40,326,3.07,100
7623,KCOV Buffer,123,86,89,37,335,2.99,100
7624,KCOV Buffer,98,83,91,41,313,3.19,100
7625,KCOV Buffer,102,82,89,43,316,3.16,100
7626,KCOV Buffer,141,79,103,45,368,2.72,100
7627,KCOV Buffer,156,78,73,38,345,2.90,100
7628,KCOV Buffer,88,80,89,42,299,3.34,100
7629,KCOV Buffer,133,82,95,40,350,2.86,100
7630,KCOV Buffer,98,81,95,39,313,3.19,100
7631,KCOV Buffer,113,88,85,34,320,3.12,100
7632,KCOV Buffer,108,79,78,41,306,3.27,100
7633,KCOV Buffer,90,84,109,38,321,3.12,100
7634,KCOV Buffer,89,83,83,41,296,3.38,100
7635,KCOV Buffer,102,86,96,40,324,3.09,100
7636,KCOV Buffer,111,82,85,41,319,3.13,100
7637,KCOV Buffer,102,82,89,40,313,3.19,100
7638,KCOV Buffer,89,90,95,41,315,3.17,100
7639,KCOV Buffer,97,86,86,38,307,3.26,100
7640,KCOV Buffer,104,81,83,42,310,3.23,100
7641,KCOV Buffer,92,82,80,40,294,3.40,100
7642,KCOV Buffer,95,83,79,42,299,3.34,100
7643,KCOV Buffer,85,84,91,43,303,3.30,100
7644,KCOV Buffer,82,86,95,31,294,3.40,100
7645,KCOV Buffer,108,88,96,41,333,3.00,100
7646,KCOV Buffer,91,83,109,42,325,3.08,100
7647,KCOV Buffer,112,85,90,43,330,3.03,100
7648,KCOV Buffer,99,84,104,42,329,3.04,100
7649,KCOV Buffer,95,83,89,41,308,3.25,100
7650,KCOV Buffer,112,88,94,42,336,2.98,100
7651,KCOV Buffer,118,81,87,36,322,3.11,100
7652,KCOV Buffer,99,82,97,40,318,3.14,100
7653,KCOV Buffer,89,78,97,41,305,3.28,100
7654,KCOV Buffer,93,82,102,40,317,3.15,100
7655,KCOV Buffer,136,108,106,44,394,2.54,100
7656,KCOV Buffer,111,85,93,40,329,3.04,100
7657,KCOV Buffer,105,103,86,40,334,2.99,100
7658,KCOV Buffer,94,89,83,41,307,3.26,100
7659,KCOV Buffer,105,82,85,41,313,3.19,100
7660,KCOV Buffer,124,84,93,39,340,2.94,100
7661,KCOV Buffer,109,82,87,42,320,3.12,100
7662,KCOV Buffer,122,94,88,32,336,2.98,100
7663,KCOV Buffer,88,89,94,41,312,3.21,100
7664,KCOV Buffer,105,88,92,40,325,3.08,100
7665,KCOV Buffer,96,94,80,31,301,3.32,100
7666,KCOV Buffer,85,88,87,40,300,3.33,100
7667,KCOV Buffer,118,95,103,37,353,2.83,100
7668,KCOV Buffer,106,87,88,39,320,3.12,100
7669,KCOV Buffer,172,78,81,40,371,2.70,100
7670,KCOV Buffer,115,88,98,42,343,2.92,100
7671,KCOV Buffer,115,78,88,40,321,3.12,100
7672,KCOV Buffer,152,89,78,39,358,2.79,100
7673,KCOV Buffer,87,77,84,40,288,3.47,100
7674,KCOV Buffer,97,86,93,41,317,3.15,100
7675,KCOV Buffer,124,80,95,41,340,2.94,100
7676,KCOV Buffer,165,89,86,39,379,2.64,100
7677,KCOV Buffer,100,85,97,40,322,3.11,100
7678,KCOV Buffer,131,87,99,58,375,2.67,100
7679,KCOV Buffer,119,88,121,39,367,2.72,100
7680,KCOV Buffer,100,85,79,40,304,3.29,100
7681,KCOV Buffer,102,89,85,43,319,3.13,100
7682,KCOV Buffer,81,81,76,40,278,3.60,100
7683,KCOV Buffer,98,92,80,40,310,3.23,100
7684,KCOV Buffer,98,92,76,39,305,3.28,100
7685,KCOV Buffer,97,85,87,41,310,3.23,100
7686,KCOV Buffer,81,82,83,41,287,3.48,100
7687,KCOV Buffer,92,88,93,41,314,3.18,100
7688,KCOV Buffer,86,86,106,53,331,3.02,100
7689,KCOV Buffer,93,81,75,39,288,3.47,100
7690,KCOV Buffer,133,85,109,42,369,2.71,100
7691,KCOV Buffer,114,90,97,40,341,2.93,100
7692,KCOV Buffer,119,100,88,42,349,2.87,100
7693,KCOV Buffer,104,82,93,43,322,3.11,100
7694,KCOV Buffer,95,81,104,42,322,3.11,100
7695,KCOV Buffer,103,79,89,43,314,3.18,100
7696,KCOV Buffer,106,85,110,41,342,2.92,100
7697,KCOV Buffer,102,81,77,33,293,3.41,100
7698,KCOV Buffer,110,87,97,39,333,3.00,100
7699,KCOV Buffer,121,78,90,31,320,3.12,100
7700,KCOV Buffer,175,86,72,40,373,2.68,100
7701,KCOV Buffer,90,81,87,38,296,3.38,100
7702,KCOV Buffer,104,77,85,32,298,3.36,100
7703,KCOV Buffer,88,83,97,40,308,3.25,100
7704,KCOV Buffer,86,81,117,40,324,3.09,100
7705,KCOV Buffer,90,88,99,42,319,3.13,100
7706,KCOV Buffer,89,84,95,42,310,3.23,100
7707,KCOV Buffer,96,84,83,41,304,3.29,100
7708,KCOV Buffer,84,80,80,41,285,3.51,100
7709,KCOV Buffer,124,87,94,37,342,2.92,100
7710,KCOV Buffer,118,83,92,40,333,3.00,100
7711,KCOV Buffer,133,91,101,40,365,2.74,100
7712,KCOV Buffer,124,81,98,31,334,2.99,100
7713,KCOV Buffer,97,80,98,33,308,3.25,100
7714,KCOV Buffer,81,85,99,32,297,3.37,100
7715,KCOV Buffer,85,89,82,40,296,3.38,100
7716,KCOV Buffer,113,85,105,41,344,2.91,100
7717,KCOV Buffer,92,88,93,40,313,3.19,100
7718,KCOV Buffer,90,83,106,41,320,3.12,100
7719,KCOV Buffer,105,82,107,40,334,2.99,100
7720,KCOV Buffer,102,88,93,42,325,3.08,100
7721,KCOV Buffer,100,88,80,41,309,3.24,100
7722,KCOV Buffer,115,87,95,38,335,2.99,100
7723,KCOV Buffer,102,83,79,41,305,3.28,100
7724,KCOV Buffer,104,90,142,35,371,2.70,100
7725,KCOV Buffer,96,87,85,40,308,3.25,100
7726,KCOV Buffer,87,89,95,40,311,3.22,100
7727,KCOV Buffer,140,78,106,43,367,2.72,100
7728,KCOV Buffer,127,83,104,41,355,2.82,100
7729,KCOV Buffer,107,85,98,40,330,3.03,100
7730,KCOV Buffer,110,82,92,41,325,3.08,100
7731,KCOV Buffer,140,79,77,40,336,2.98,100
7732,KCOV Buffer,140,90,87,32,349,2.87,100
7733,KCOV Buffer,85,88,91,42,306,3.27,100
7734,KCOV Buffer,97,80,99,40,316,3.16,100
7735,KCOV Buffer,151,87,89,34,361,2.77,100
7736,KCOV Buffer,110,82,101,33,326,3.07,100
7737,KCOV Buffer,100,81,93,40,314,3.18,100
7738,KCOV Buffer,141,80,104,40,365,2.74,100
7739,KCOV Buffer,95,80,98,40,313,3.19,100
7740,KCOV Buffer,119,82,81,40,322,3.11,100
7741,KCOV Buffer,90,88,83,42,303,3.30,100
7742,KCOV Buffer,128,87,96,41,352,2.84,100
7743,KCOV Buffer,134,83,84,41,342,2.92,100
7744,KCOV Buffer,85,87,83,33,288,3.47,100
7745,KCOV Buffer,129,79,98,33,339,2.95,100
7746,KCOV Buffer,81,77,74,38,270,3.70,100
7747,KCOV Buffer,82,74,105,42,303,3.30,100
7748,KCOV Buffer,146,87,95,40,368,2.72,100
7749,KCOV Buffer,96,83,83,41,303,3.30,100
7750,KCOV Buffer,144,113,93,40,390,2.56,100
7751,KCOV Buffer,106,81,102,42,331,3.02,100
7752,KCOV Buffer,115,85,86,40,326,3.07,100
7753,KCOV Buffer,118,88,78,38,322,3.11,100
7754,KCOV Buffer,97,85,91,39,312,3.21,100
7755,KCOV Buffer,110,83,78,40,311,3.22,100
7756,KCOV Buffer,155,81,78,40,354,2.82,100
7757,KCOV Buffer,111,78,89,41,319,3.13,100
7758,KCOV Buffer,92,86,101,40,319,3.13,100
7759,KCOV Buffer,98,83,88,58,327,3.06,100
7760,KCOV Buffer,135,85,90,40,350,2.86,100
7761,KCOV Buffer,142,81,84,40,347,2.88,100
7762,KCOV Buffer,104,86,98,60,348,2.87,100
7763,KCOV Buffer,126,80,82,41,329,3.04,100
7764,KCOV Buffer,141,103,117,39,400,2.50,100
7765,KCOV Buffer,144,87,115,40,386,2.59,100
7766,KCOV Buffer,261,92,89,42,484,2.07,100
7767,KCOV Buffer,111,84,97,32,324,3.09,100
7768,KCOV Buffer,112,89,102,40,343,2.92,100
7769,KCOV Buffer,108,91,91,41,331,3.02,100
7770,KCOV Buffer,105,88,94,40,327,3.06,100
7771,KCOV Buffer,103,86,88,40,317,3.15,100
7772,KCOV Buffer,111,83,89,42,325,3.08,100
7773,KCOV Buffer,92,88,91,40,311,3.22,100
7774,KCOV Buffer,128,87,112,39,366,2.73,100
7775,KCOV Buffer,91,82,96,40,309,3.24,100
7776,KCOV Buffer,129,81,80,39,329,3.04,100
7777,KCOV Buffer,94,87,84,39,304,3.29,100
7778,KCOV Buffer,76,79,86,40,281,3.56,100
7779,KCOV Buffer,102,78,93,39,312,3.21,100
7780,KCOV Buffer,128,85,90,41,344,2.91,100
7781,KCOV Buffer,85,97,97,40,319,3.13,100
7782,KCOV Buffer,96,88,106,39,329,3.04,100
7783,KCOV Buffer,89,85,82,41,297,3.37,100
7784,KCOV Buffer,97,87,90,42,316,3.16,100
7785,KCOV Buffer,86,80,89,40,295,3.39,100
7786,KCOV Buffer,104,80,85,42,311,3.22,100
7787,KCOV Buffer,86,83,73,41,283,3.53,100
7788,KCOV Buffer,137,78,87,40,342,2.92,100
7789,KCOV Buffer,124,87,107,42,360,2.78,100
7790,KCOV Buffer,95,97,85,32,309,3.24,100
7791,KCOV Buffer,94,81,104,55,334,2.99,100
7792,KCOV Buffer,85,82,80,40,287,3.48,100
7793,KCOV Buffer,91,94,105,31,321,3.12,100
7794,KCOV Buffer,96,94,97,40,327,3.06,100
7795,KCOV Buffer,97,85,81,32,295,3.39,100
7796,KCOV Buffer,88,85,87,41,301,3.32,100
7797,KCOV Buffer,89,86,98,38,311,3.22,100
7798,KCOV Buffer,104,79,87,41,311,3.22,100
7799,KCOV Buffer,83,87,99,32,301,3.32,100
7800,KCOV Buffer,116,88,94,32,330,3.03,100
7801,KCOV Buffer,142,82,86,42,352,2.84,100
7802,KCOV Buffer,106,87,91,42,326,3.07,100
7803,KCOV Buffer,132,84,116,37,369,2.71,100
7804,KCOV Buffer,106,84,122,36,348,2.87,100
7805,KCOV Buffer,160,82,103,40,385,2.60,100
7806,KCOV Buffer,84,86,96,40,306,3.27,100
7807,KCOV Buffer,101,90,83,40,314,3.18,100
7808,KCOV Buffer,91,77,94,31,293,3.41,100
7809,KCOV Buffer,112,85,79,42,318,3.14,100
7810,KCOV Buffer,95,88,85,40,308,3.25,100
7811,KCOV Buffer,96,89,86,32,303,3.30,100
7812,KCOV Buffer,108,77,91,40,316,3.16,100
7813,KCOV Buffer,142,81,96,40,359,2.79,100
7814,KCOV Buffer,98,81,97,41,317,3.15,100
7815,KCOV Buffer,84,87,85,41,297,3.37,100
7816,KCOV Buffer,121,81,90,41,333,3.00,100
7817,KCOV Buffer,89,87,104,44,324,3.09,100
7818,KCOV Buffer,100,90,83,39,312,3.21,100
7819,KCOV Buffer,87,83,96,41,307,3.26,100
7820,KCOV Buffer,113,88,101,41,343,2.92,100
7821,KCOV Buffer,88,86,93,36,303,3.30,100
7822,KCOV Buffer,129,82,83,40,334,2.99,100
7823,KCOV Buffer,128,85,82,40,335,2.99,100
7824,KCOV Buffer,86,96,91,32,305,3.28,100
7825,KCOV Buffer,132,82,88,40,342,2.92,100
7826,KCOV Buffer,118,81,83,40,322,3.11,100
7827,KCOV Buffer,115,86,86,38,325,3.08,100
7828,KCOV Buffer,101,101,89,39,330,3.03,100
7829,KCOV Buffer,111,85,103,41,340,2.94,100
7830,KCOV Buffer,93,85,122,41,341,2.93,100
7831,KCOV Buffer,87,86,108,42,323,3.10,100
7832,KCOV Buffer,155,82,84,40,361,2.77,100
7833,KCOV Buffer,103,78,82,42,305,3.28,100
7834,KCOV Buffer,100,84,81,40,305,3.28,100
7835,KCOV Buffer,91,83,85,40,299,3.34,100
7836,KCOV Buffer,92,101,114,42,349,2.87,100
7837,KCOV Buffer,119,87,116,42,364,2.75,100
7838,KCOV Buffer,124,77,85,41,327,3.06,100
7839,KCOV Buffer,93,80,122,40,335,2.99,100
7840,KCOV Buffer,95,75,95,40,305,3.28,100
7841,KCOV Buffer,120,89,86,39,334,2.99,100
7842,KCOV Buffer,130,82,78,40,330,3.03,100
7843,KCOV Buffer,137,85,83,39,344,2.91,100
7844,KCOV Buffer,83,86,108,42,319,3.13,100
7845,KCOV Buffer,122,88,106,40,356,2.81,100
7846,KCOV Buffer,117,88,96,40,341,2.93,100
7847,KCOV Buffer,209,86,86,33,414,2.42,100
7848,KCOV Buffer,98,80,106,42,326,3.07,100
7849,KCOV Buffer,128,82,85,41,336,2.98,100
7850,KCOV Buffer,103,84,95,32,314,3.18,100
7851,KCOV Buffer,141,94,90,59,384,2.60,100
7852,KCOV Buffer,90,88,102,40,320,3.12,100
7853,KCOV Buffer,120,84,90,35,329,3.04,100
7854,KCOV Buffer,90,84,102,40,316,3.16,100
7855,KCOV Buffer,98,86,92,41,317,3.15,100
7856,KCOV Buffer,114,88,92,40,334,2.99,100
7857,KCOV Buffer,98,85,74,38,295,3.39,100
7858,KCOV Buffer,147,82,82,41,352,2.84,100
7859,KCOV Buffer,88,84,95,32,299,3.34,100
7860,KCOV Buffer,95,82,84,40,301,3.32,100
7861,KCOV Buffer,79,81,86,38,284,3.52,100
7862,KCOV Buffer,103,86,88,39,316,3.16,100
7863,KCOV Buffer,93,85,95,33,306,3.27,100
7864,KCOV Buffer,87,87,94,39,307,3.26,100
7865,KCOV Buffer,96,86,107,40,329,3.04,100
7866,KCOV Buffer,110,82,111,40,343,2.92,100
7867,KCOV Buffer,101,85,93,33,312,3.21,100
7868,KCOV Buffer,80,87,92,40,299,3.34,100
7869,KCOV Buffer,84,84,84,33,285,3.51,100
7870,KCOV Buffer,106,89,81,32,308,3.25,100
7871,KCOV Buffer,88,97,78,42,305,3.28,100
7872,KCOV Buffer,100,98,110,42,350,2.86,100
7873,KCOV Buffer,93,78,95,42,308,3.25,100
7874,KCOV Buffer,131,81,88,42,342,2.92,100
7875,KCOV Buffer,90,86,98,42,316,3.16,100
7876,KCOV Buffer,94,88,103,32,317,3.15,100
7877,KCOV Buffer,134,86,82,39,341,2.93,100
7878,KCOV Buffer,130,87,116,40,373,2.68,100
7879,KCOV Buffer,151,85,100,42,378,2.65,100
7880,KCOV Buffer,97,92,87,40,316,3.16,100
7881,KCOV Buffer,145,86,91,42,364,2.75,100
7882,KCOV Buffer,93,85,92,41,311,3.22,100
7883,KCOV Buffer,130,92,88,37,347,2.88,100
7884,KCOV Buffer,96,79,86,45,306,3.27,100
7885,KCOV Buffer,118,85,91,43,337,2.97,100
7886,KCOV Buffer,104,83,84,41,312,3.21,100
7887,KCOV Buffer,134,88,93,43,358,2.79,100
7888,KCOV Buffer,88,86,103,39,316,3.16,100
7889,KCOV Buffer,101,99,81,33,314,3.18,100
7890,KCOV Buffer,100,84,82,31,297,3.37,100
7891,KCOV Buffer,128,100,107,40,375,2.67,100
7892,KCOV Buffer,88,82,105,38,313,3.19,100
7893,KCOV Buffer,99,80,93,40,312,3.21,100
7894,KCOV Buffer,93,84,76,40,293,3.41,100
7895,KCOV Buffer,91,82,96,33,302,3.31,100
7896,KCOV Buffer,84,80,105,34,303,3.30,100
7897,KCOV Buffer,90,89,94,39,312,3.21,100
7898,KCOV Buffer,95,87,75,42,299,3.34,100
7899,KCOV Buffer,125,114,110,41,390,2.56,100
7900,KCOV Buffer,92,82,97,42,313,3.19,100
7901,KCOV Buffer,85,82,127,39,333,3.00,100
7902,KCOV Buffer,90,81,107,39,317,3.15,100
7903,KCOV Buffer,114,90,110,33,347,2.88,100
7904,KCOV Buffer,132,75,94,33,334,2.99,100
7905,KCOV Buffer,132,82,84,44,342,2.92,100
7906,KCOV Buffer,104,86,79,42,311,3.22,100
7907,KCOV Buffer,90,85,111,41,327,3.06,100
7908,KCOV Buffer,92,81,105,40,318,3.14,100
7909,KCOV Buffer,94,84,86,40,304,3.29,100
7910,KCOV Buffer,89,85,106,41,321,3.12,100
7911,KCOV Buffer,118,75,94,40,327,3.06,100
7912,KCOV Buffer,135,77,88,35,335,2.99,100
7913,KCOV Buffer,131,79,92,40,342,2.92,100
7914,KCOV Buffer,139,90,93,33,355,2.82,100
7915,KCOV Buffer,143,76,88,43,350,2.86,100
7916,KCOV Buffer,92,74,91,35,292,3.42,100
7917,KCOV Buffer,99,87,90,40,316,3.16,100
7918,KCOV Buffer,88,84,81,40,293,3.41,100
7919,KCOV Buffer,136,75,78,33,322,3.11,100
7920,KCOV Buffer,86,83,108,33,310,3.23,100
7921,KCOV Buffer,91,84,84,40,299,3.34,100
7922,KCOV Buffer,100,81,92,40,313,3.19,100
7923,KCOV Buffer,118,81,91,32,322,3.11,100
7924,KCOV Buffer,104,88,103,40,335,2.99,100
7925,KCOV Buffer,98,77,119,52,346,2.89,100
7926,KCOV Buffer,99,89,83,40,311,3.22,100
7927,KCOV Buffer,87,91,85,41,304,3.29,100
7928,KCOV Buffer,135,83,96,34,348,2.87,100
7929,KCOV Buffer,90,87,93,40,310,3.23,100
7930,KCOV Buffer,107,90,90,41,328,3.05,100
7931,KCOV Buffer,105,79,81,41,306,3.27,100
7932,KCOV Buffer,123,82,78,40,323,3.10,100
7933,KCOV Buffer,127,96,91,39,353,2.83,100
7934,KCOV Buffer,162,83,85,40,370,2.70,100
7935,KCOV Buffer,119,83,73,31,306,3.27,100
7936,KCOV Buffer,140,85,92,42,359,2.79,100
7937,KCOV Buffer,112,84,93,40,329,3.04,100
7938,KCOV Buffer,109,93,88,31,321,3.12,100
7939,KCOV Buffer,129,90,83,40,342,2.92,100
7940,KCOV Buffer,96,90,88,37,311,3.22,100
7941,KCOV Buffer,104,82,88,31,305,3.28,100
7942,KCOV Buffer,88,85,94,42,309,3.24,100
7943,KCOV Buffer,103,87,82,40,312,3.21,100
7944,KCOV Buffer,90,95,92,41,318,3.14,100
7945,KCOV Buffer,86,95,94,40,315,3.17,100
